100004 100020
54046 95560 6
54047 27704 4
54048 33870 9
54049 98613 6
54050 99122 10
54051 62898 6
54052 54075 7
54053 44177 5
54054 60995 10
54055 92820 1
54056 88131 3
54057 34320 2
54058 57403 10
54059 30089 5
54060 69363 2
54061 11132 2
54062 81754 8
54063 94785 5
54064 5578 5
54065 75074 9
54066 90325 7
54067 75198 2
54068 97052 7
54069 71065 8
54070 47475 7
54071 92095 7
54072 28765 3
54073 19943 6
54074 48674 4
54075 78368 9
54076 11702 10
54077 79916 1
54078 81107 5
54079 4883 9
54080 35091 5
54081 41805 4
54082 18289 6
54083 48173 1
54084 62129 4
54085 23624 7
54086 84568 3
54087 54722 3
54088 7489 1
54089 26218 8
54090 34586 10
54091 21437 9
54092 69004 8
54093 30805 8
54094 77346 8
54095 46595 8
54096 9998 5
54097 66029 5
54098 31738 7
54099 74374 8
54100 33792 7
54101 36019 10
54102 16887 10
54103 20963 3
54104 9853 10
54105 68845 6
54106 41253 4
54107 23501 4
54108 35846 2
54109 48616 5
54110 99820 7
54111 54233 2
54112 58016 8
54113 98638 5
54114 57569 3
54115 23219 5
54116 27649 1
54117 40717 9
54118 7006 2
54119 11733 5
54120 11457 7
54121 17519 9
54122 99534 6
54123 92275 4
54124 21099 2
54125 91211 6
54126 7480 7
54127 54988 5
54128 95166 2
54129 8134 5
54130 36745 9
54131 30843 1
54132 75058 5
54133 33060 5
54134 32583 7
54135 70534 8
54136 78911 5
54137 3271 10
54138 8150 2
54139 9083 1
54140 44528 8
54141 36245 9
54142 65363 7
54143 70085 6
54144 63988 2
54145 64628 2
54146 2146 5
54147 81791 5
54148 40544 10
54149 12011 10
54150 63372 5
54151 2198 1
54152 16158 8
54153 30263 3
54154 90894 1
54155 434 1
54156 19842 5
54157 68767 2
54158 49431 4
54159 78375 9
54160 89571 7
54161 57798 1
54162 7539 9
54163 88954 2
54164 25127 2
54165 69027 3
54166 74982 3
54167 76941 9
54168 14972 10
54169 3154 9
54170 70855 9
54171 72617 9
54172 81046 8
54173 52346 1
54174 46056 5
54175 69061 1
54176 4123 4
54177 68264 5
54178 72659 9
54179 65289 4
54180 28722 2
54181 32445 7
54182 41131 7
54183 33457 1
54184 34125 6
54185 52191 9
54186 77631 6
54187 5256 6
54188 5946 8
54189 15009 2
54190 27409 3
54191 18571 8
54192 69525 2
54193 44580 10
54194 77385 4
54195 74158 10
54196 63726 6
54197 11538 4
54198 83149 3
54199 49161 7
54200 91269 6
54201 59068 4
54202 93982 7
54203 19510 5
54204 35927 8
54205 76455 2
54206 80540 1
54207 85071 5
54208 70977 8
54209 97145 9
54210 83590 9
54211 4520 6
54212 20691 6
54213 17568 8
54214 49005 4
54215 6009 7
54216 24083 3
54217 42224 10
54218 55314 5
54219 55371 8
54220 24025 7
54221 10474 2
54222 71927 2
54223 38027 2
54224 98399 9
54225 17204 3
54226 86900 1
54227 39475 10
54228 43565 5
54229 14081 5
54230 72236 4
54231 50762 8
54232 77722 10
54233 49841 4
54234 28638 6
54235 84203 2
54236 17635 6
54237 70169 5
54238 67880 5
54239 17735 5
54240 93696 4
54241 3571 10
54242 78317 3
54243 75802 10
54244 31636 4
54245 90326 10
54246 64877 3
54247 33176 10
54248 20872 5
54249 17897 2
54250 43157 4
54251 87100 5
54252 21799 10
54253 62921 9
54254 73001 3
54255 63179 8
54256 90792 1
54257 42825 1
54258 4080 10
54259 68474 1
54260 17810 4
54261 14014 8
54262 89213 4
54263 9973 6
54264 81194 1
54265 44008 6
54266 52703 10
54267 8697 2
54268 61509 8
54269 24046 10
54270 39472 9
54271 95533 1
54272 55406 8
54273 29158 10
54274 12446 9
54275 18343 1
54276 98489 6
54277 72622 3
54278 3648 5
54279 43482 10
54280 61817 6
54281 77806 7
54282 45763 1
54283 29984 10
54284 56624 3
54285 98337 9
54286 91243 10
54287 28801 4
54288 42246 9
54289 83152 4
54290 35133 7
54291 51355 3
54292 64062 5
54293 54392 10
54294 5649 6
54295 77446 1
54296 75679 8
54297 49171 10
54298 74358 7
54299 82387 4
54300 31509 6
54301 82158 9
54302 4586 7
54303 99807 5
54304 66487 1
54305 98787 10
54306 87389 7
54307 65781 9
54308 88837 2
54309 69841 6
54310 84453 2
54311 58179 6
54312 98435 3
54313 33617 9
54314 7835 2
54315 835 7
54316 19583 8
54317 11829 8
54318 8846 9
54319 45997 9
54320 36021 5
54321 31015 4
54322 63006 7
54323 77233 2
54324 55485 1
54325 32566 4
54326 18676 8
54327 83657 8
54328 63795 1
54329 47681 5
54330 95877 8
54331 34807 8
54332 95207 8
54333 48102 2
54334 12312 1
54335 9060 1
54336 54400 1
54337 43236 8
54338 65582 6
54339 89737 7
54340 222 6
54341 84395 6
54342 34040 5
54343 89809 1
54344 67108 4
54345 42389 1
54346 78376 8
54347 61335 6
54348 86016 8
54349 74735 9
54350 72493 9
54351 18089 10
54352 63627 5
54353 1357 1
54354 15228 5
54355 63979 4
54356 56570 1
54357 37532 9
54358 87300 7
54359 62599 4
54360 32766 1
54361 13839 4
54362 52839 2
54363 2633 2
54364 42764 6
54365 56814 9
54366 13947 3
54367 21125 10
54368 61327 5
54369 11321 2
54370 79617 7
54371 41286 5
54372 66497 6
54373 72209 5
54374 90542 1
54375 19566 2
54376 82004 8
54377 1984 8
54378 41054 3
54379 6439 10
54380 3000 5
54381 99955 6
54382 31039 4
54383 21449 3
54384 49873 5
54385 43243 7
54386 48979 9
54387 3719 2
54388 47233 10
54389 98624 7
54390 53153 5
54391 66620 5
54392 83025 4
54393 84426 2
54394 30540 7
54395 7789 9
54396 63809 6
54397 40700 8
54398 6202 8
54399 32289 7
54400 47011 1
54401 77919 9
54402 60428 2
54403 16209 9
54404 95528 5
54405 70821 1
54406 24627 8
54407 78324 3
54408 50715 8
54409 75059 1
54410 89282 1
54411 35985 10
54412 51724 2
54413 51138 10
54414 36911 4
54415 68674 6
54416 55450 4
54417 29066 1
54418 31788 9
54419 22494 4
54420 58000 8
54421 61169 2
54422 22007 4
54423 64103 4
54424 25751 1
54425 14415 10
54426 57134 10
54427 43025 4
54428 41788 2
54429 19752 10
54430 27402 2
54431 3962 8
54432 17321 3
54433 9256 10
54434 62036 7
54435 52231 3
54436 8468 7
54437 59237 4
54438 37070 10
54439 10931 2
54440 20853 5
54441 68630 4
54442 47042 4
54443 81880 8
54444 52668 6
54445 65902 1
54446 85337 10
54447 78367 4
54448 36619 9
54449 67897 1
54450 81663 3
54451 5492 3
54452 12021 7
54453 4166 6
54454 85547 5
54455 68420 4
54456 70220 8
54457 34601 6
54458 97593 9
54459 1801 4
54460 12044 10
54461 4852 10
54462 33446 5
54463 12499 10
54464 56081 9
54465 15761 10
54466 80801 2
54467 98833 9
54468 80615 7
54469 64387 4
54470 71112 5
54471 94689 8
54472 10637 9
54473 12247 1
54474 14641 2
54475 68710 8
54476 48481 3
54477 64090 9
54478 18524 4
54479 83335 9
54480 28278 5
54481 53293 2
54482 94781 7
54483 83551 1
54484 97318 7
54485 96444 9
54486 77399 3
54487 88934 1
54488 53480 7
54489 59638 9
54490 98179 1
54491 23053 2
54492 4957 5
54493 11744 2
54494 58687 6
54495 4363 9
54496 92647 2
54497 85351 2
54498 82638 5
54499 19857 1
54500 46898 2
54501 28761 2
54502 14287 9
54503 47391 1
54504 83512 9
54505 86674 6
54506 79470 1
54507 33871 6
54508 20533 6
54509 78090 8
54510 27820 2
54511 28952 4
54512 95178 8
54513 40759 5
54514 30938 10
54515 83703 5
54516 85914 8
54517 62419 1
54518 55738 4
54519 31022 9
54520 92981 1
54521 16422 7
54522 15191 5
54523 85812 9
54524 48768 8
54525 19680 7
54526 96450 4
54527 33316 2
54528 13767 10
54529 38368 2
54530 29383 4
54531 74416 3
54532 80530 8
54533 1359 9
54534 74094 7
54535 67442 10
54536 972 5
54537 28606 9
54538 69967 4
54539 87579 3
54540 14847 6
54541 72639 7
54542 75509 5
54543 30242 5
54544 97020 8
54545 75541 3
54546 63610 5
54547 12333 2
54548 82250 10
54549 48077 7
54550 49449 4
54551 4675 3
54552 48348 6
54553 12520 6
54554 80362 6
54555 90088 2
54556 75213 9
54557 18508 5
54558 87179 8
54559 79712 2
54560 30910 7
54561 35530 3
54562 73640 1
54563 49869 5
54564 67143 7
54565 64878 3
54566 13617 6
54567 89039 9
54568 96091 1
54569 65790 7
54570 85720 1
54571 79746 3
54572 83737 7
54573 27695 9
54574 98801 9
54575 40423 1
54576 86946 8
54577 59748 5
54578 66796 8
54579 74973 6
54580 1400 8
54581 37771 10
54582 38686 4
54583 19494 6
54584 86197 3
54585 78737 3
54586 75575 1
54587 49565 2
54588 80544 2
54589 74415 5
54590 68909 1
54591 23888 6
54592 93891 3
54593 84641 9
54594 9963 3
54595 95140 1
54596 59730 7
54597 84450 10
54598 31236 10
54599 70300 4
54600 15303 3
54601 39394 8
54602 81414 9
54603 8254 7
54604 64848 4
54605 69194 1
54606 36408 2
54607 99127 2
54608 92547 7
54609 7495 1
54610 84562 10
54611 53413 10
54612 19552 5
54613 72771 9
54614 52011 10
54615 32995 5
54616 19569 3
54617 97110 2
54618 79581 7
54619 60605 7
54620 41274 1
54621 9575 7
54622 44827 8
54623 88918 9
54624 14253 1
54625 91037 6
54626 82877 3
54627 40172 1
54628 58197 8
54629 58911 6
54630 77397 2
54631 19850 4
54632 38505 5
54633 85847 6
54634 94209 4
54635 27752 7
54636 90958 3
54637 52065 8
54638 75044 2
54639 86726 2
54640 86282 6
54641 3365 9
54642 74399 6
54643 57466 4
54644 61822 10
54645 41979 3
54646 52338 5
54647 41425 10
54648 53004 8
54649 58572 6
54650 85407 10
54651 92620 10
54652 96566 6
54653 88843 5
54654 56470 5
54655 50095 7
54656 46247 10
54657 36731 4
54658 57457 4
54659 54508 3
54660 75342 1
54661 41008 8
54662 30452 7
54663 19962 7
54664 13406 9
54665 59624 10
54666 75503 7
54667 77414 2
54668 18419 2
54669 96923 6
54670 40473 2
54671 83791 4
54672 8905 10
54673 75900 8
54674 96350 2
54675 99255 1
54676 41078 2
54677 1947 4
54678 36194 8
54679 11522 5
54680 84670 8
54681 57295 2
54682 33473 2
54683 12102 2
54684 56117 5
54685 50150 6
54686 19563 4
54687 10379 5
54688 1376 3
54689 80487 9
54690 59056 9
54691 96584 6
54692 14984 10
54693 92655 6
54694 93340 9
54695 58150 7
54696 6096 2
54697 28471 3
54698 20186 5
54699 53365 5
54700 37442 1
54701 2317 6
54702 29855 9
54703 80699 4
54704 79067 10
54705 87513 6
54706 81099 3
54707 68211 8
54708 51358 2
54709 88248 3
54710 19024 1
54711 88299 3
54712 30818 10
54713 22301 9
54714 95403 4
54715 25191 1
54716 64631 9
54717 67395 8
54718 60977 10
54719 92176 4
54720 45121 2
54721 95439 9
54722 74266 6
54723 25787 8
54724 54669 3
54725 38298 10
54726 7053 7
54727 17859 4
54728 60661 9
54729 11561 3
54730 10505 9
54731 57347 7
54732 64424 3
54733 33024 7
54734 3627 8
54735 89783 3
54736 98086 10
54737 47685 2
54738 94857 2
54739 23475 9
54740 10417 5
54741 80949 1
54742 38514 9
54743 57520 1
54744 96930 9
54745 19682 8
54746 47044 4
54747 34319 4
54748 6133 9
54749 76113 8
54750 34368 3
54751 60900 7
54752 63237 4
54753 34516 9
54754 58180 10
54755 88581 9
54756 24073 5
54757 11267 4
54758 70703 10
54759 32348 3
54760 32488 6
54761 60118 3
54762 87538 2
54763 64676 9
54764 5142 4
54765 43643 4
54766 50574 6
54767 23093 9
54768 62753 2
54769 19262 7
54770 241 2
54771 47021 2
54772 15251 9
54773 88680 9
54774 88503 10
54775 54963 4
54776 18735 10
54777 26349 4
54778 2808 5
54779 79113 10
54780 53030 1
54781 25946 5
54782 18048 7
54783 13184 5
54784 46094 10
54785 88704 2
54786 33594 10
54787 77047 7
54788 72430 7
54789 66242 1
54790 48417 6
54791 75445 4
54792 55476 3
54793 5348 2
54794 27134 1
54795 12756 4
54796 12725 10
54797 52553 10
54798 83219 6
54799 56697 1
54800 60914 1
54801 45891 7
54802 21715 5
54803 70453 8
54804 6833 3
54805 71547 2
54806 53579 4
54807 80101 10
54808 45421 1
54809 58958 1
54810 73639 10
54811 3646 2
54812 36695 4
54813 19784 5
54814 88291 10
54815 26078 6
54816 49747 7
54817 45210 10
54818 67134 4
54819 76429 5
54820 89183 3
54821 94440 1
54822 99931 2
54823 11324 10
54824 1115 3
54825 91257 9
54826 23953 7
54827 50814 8
54828 51631 7
54829 49746 8
54830 47088 5
54831 86006 5
54832 45607 2
54833 48490 6
54834 64872 3
54835 84477 1
54836 79629 1
54837 82057 9
54838 5722 6
54839 96783 6
54840 44109 2
54841 84120 7
54842 52463 7
54843 3668 3
54844 76800 5
54845 41585 6
54846 87978 8
54847 19634 1
54848 3151 6
54849 20703 6
54850 28218 1
54851 91260 8
54852 77252 3
54853 52379 8
54854 74694 4
54855 47324 1
54856 69036 2
54857 53023 6
54858 26115 4
54859 38524 3
54860 94021 10
54861 26457 5
54862 40385 7
54863 62854 9
54864 83471 8
54865 27625 2
54866 89410 4
54867 48078 10
54868 96100 4
54869 28333 6
54870 7544 1
54871 3331 8
54872 81353 8
54873 64761 3
54874 55227 8
54875 63438 3
54876 4045 8
54877 78370 9
54878 43490 5
54879 80116 10
54880 21104 1
54881 35022 6
54882 47691 2
54883 92153 7
54884 63012 3
54885 10793 9
54886 56856 1
54887 95805 4
54888 90080 1
54889 31775 3
54890 1880 4
54891 22741 5
54892 53615 7
54893 31703 1
54894 74035 5
54895 2787 10
54896 11338 1
54897 60487 6
54898 93758 8
54899 4780 7
54900 4137 6
54901 82631 10
54902 36949 9
54903 23821 4
54904 1002 5
54905 11766 3
54906 28707 3
54907 61363 6
54908 90382 7
54909 39015 9
54910 78267 7
54911 2011 6
54912 79503 6
54913 25936 6
54914 87508 7
54915 77676 4
54916 33776 9
54917 39628 10
54918 53084 8
54919 77708 1
54920 64640 8
54921 99575 4
54922 90433 4
54923 5053 7
54924 59097 8
54925 90888 5
54926 16083 8
54927 28074 3
54928 31686 7
54929 32920 6
54930 55313 9
54931 9439 9
54932 81149 4
54933 74014 10
54934 59820 8
54935 5280 6
54936 32998 10
54937 15744 7
54938 28989 9
54939 5297 4
54940 56034 1
54941 58723 9
54942 86960 5
54943 37549 6
54944 1034 4
54945 93064 3
54946 48244 4
54947 35186 2
54948 97323 4
54949 5861 6
54950 75836 9
54951 91555 10
54952 86598 2
54953 69121 6
54954 76650 5
54955 74829 10
54956 30071 9
54957 80738 8
54958 46462 5
54959 66443 1
54960 85869 6
54961 70108 3
54962 75295 2
54963 68542 3
54964 13343 3
54965 47575 6
54966 20877 7
54967 48160 2
54968 98921 5
54969 81538 4
54970 44401 6
54971 87291 8
54972 54746 5
54973 36076 9
54974 85797 6
54975 78286 10
54976 49468 6
54977 1199 8
54978 69150 4
54979 68284 2
54980 95693 9
54981 4594 6
54982 84527 5
54983 72126 6
54984 26530 6
54985 66485 7
54986 69624 3
54987 89439 5
54988 44214 1
54989 90089 1
54990 5284 1
54991 25955 7
54992 57776 8
54993 47859 3
54994 70580 7
54995 73454 5
54996 43788 1
54997 599 1
54998 31926 3
54999 5122 8
55000 72743 8
55001 10175 10
55002 82436 6
55003 73485 7
55004 25663 3
55005 97459 2
55006 37183 3
55007 3964 9
55008 33650 1
55009 64769 2
55010 56674 6
55011 93995 2
55012 6035 1
55013 96186 8
55014 41246 2
55015 56509 10
55016 97872 10
55017 36280 3
55018 62916 9
55019 82397 5
55020 75854 8
55021 32099 10
55022 16089 9
55023 98349 4
55024 91595 8
55025 44383 6
55026 52645 8
55027 84567 7
55028 50781 1
55029 24285 6
55030 90754 3
55031 26187 10
55032 48766 6
55033 30501 8
55034 82652 3
55035 65710 3
55036 11382 5
55037 74818 5
55038 81223 3
55039 23272 5
55040 14432 10
55041 52253 1
55042 71540 8
55043 72122 5
55044 23923 6
55045 46411 2
55046 37132 4
55047 36831 6
55048 78708 9
55049 5440 1
55050 89486 4
55051 62603 6
55052 11869 2
55053 31863 10
55054 97924 9
55055 71046 8
55056 43146 4
55057 88534 4
55058 64129 3
55059 47716 1
55060 69044 2
55061 10465 8
55062 38263 8
55063 31477 8
55064 8823 10
55065 458 3
55066 96131 3
55067 6996 5
55068 97197 9
55069 25703 8
55070 4304 3
55071 44659 10
55072 78446 5
55073 60051 2
55074 25456 2
55075 66719 6
55076 87477 1
55077 85423 10
55078 98536 8
55079 93581 6
55080 78700 10
55081 88280 3
55082 11117 10
55083 76591 6
55084 69285 1
55085 67641 6
55086 8932 8
55087 68721 4
55088 23358 3
55089 44673 6
55090 36349 1
55091 65742 3
55092 92117 9
55093 2514 1
55094 87108 1
55095 64727 1
55096 9103 2
55097 31400 2
55098 53561 4
55099 97946 5
55100 98840 5
55101 60019 10
55102 94082 2
55103 86779 2
55104 19425 10
55105 57329 8
55106 12881 2
55107 10318 9
55108 65587 5
55109 11153 9
55110 53840 7
55111 65183 10
55112 84184 8
55113 23642 7
55114 37232 4
55115 96325 6
55116 152 8
55117 34564 2
55118 29307 9
55119 91621 9
55120 73176 4
55121 15094 1
55122 36042 3
55123 36866 1
55124 99975 6
55125 45575 9
55126 52262 3
55127 25394 3
55128 13462 9
55129 41938 8
55130 11072 8
55131 72409 10
55132 37632 7
55133 56407 1
55134 30989 8
55135 68311 1
55136 97504 8
55137 88985 1
55138 55834 3
55139 97985 8
55140 33262 1
55141 38834 10
55142 18871 2
55143 59851 1
55144 89042 6
55145 53519 4
55146 2581 1
55147 18066 7
55148 39277 5
55149 38141 7
55150 89531 9
55151 54354 7
55152 8022 2
55153 8541 5
55154 43009 9
55155 82891 5
55156 63063 2
55157 53471 3
55158 99430 7
55159 96499 9
55160 38814 10
55161 87090 1
55162 67344 4
55163 52893 9
55164 17094 5
55165 89596 5
55166 5599 7
55167 97547 10
55168 77695 5
55169 36962 1
55170 16236 7
55171 52877 3
55172 53593 2
55173 38422 1
55174 96821 9
55175 50596 2
55176 1772 3
55177 5259 4
55178 67271 5
55179 36278 9
55180 29928 10
55181 84861 2
55182 851 2
55183 93499 2
55184 35237 10
55185 16693 8
55186 67986 4
55187 15913 1
55188 21022 7
55189 65850 4
55190 27908 9
55191 38708 6
55192 30701 6
55193 20891 10
55194 37791 2
55195 76792 5
55196 13684 9
55197 98717 3
55198 93255 3
55199 47165 5
55200 24013 3
55201 83718 9
55202 83323 5
55203 64812 9
55204 36817 1
55205 91378 1
55206 55529 7
55207 47868 5
55208 52 8
55209 81547 9
55210 81711 6
55211 30892 1
55212 73533 9
55213 19329 1
55214 7652 3
55215 5210 5
55216 92280 2
55217 52721 4
55218 87707 7
55219 67175 5
55220 18718 4
55221 96001 9
55222 21776 10
55223 96150 2
55224 97200 6
55225 55343 9
55226 60310 1
55227 42470 10
55228 71126 5
55229 60565 1
55230 85120 2
55231 54237 10
55232 41227 7
55233 55654 6
55234 89555 8
55235 33656 10
55236 7487 3
55237 67591 2
55238 16407 9
55239 84865 6
55240 44356 4
55241 4595 5
55242 18456 3
55243 20221 5
55244 9426 8
55245 96109 7
55246 33766 1
55247 85701 2
55248 6679 3
55249 47689 5
55250 34798 8
55251 12890 4
55252 31558 6
55253 97275 3
55254 74821 4
55255 96793 8
55256 42997 7
55257 49389 4
55258 30086 6
55259 28617 5
55260 35976 1
55261 85206 8
55262 12225 8
55263 33292 3
55264 23962 8
55265 65560 5
55266 80277 7
55267 21994 5
55268 58171 10
55269 59739 7
55270 9766 6
55271 29596 9
55272 85713 10
55273 79525 6
55274 28292 7
55275 74562 2
55276 9655 6
55277 13820 7
55278 60502 7
55279 8295 5
55280 34313 4
55281 30095 6
55282 75219 9
55283 57664 5
55284 87011 1
55285 30337 10
55286 80340 1
55287 89791 1
55288 6772 8
55289 80896 7
55290 43960 1
55291 11957 7
55292 19803 8
55293 74453 7
55294 92837 5
55295 56229 8
55296 8148 4
55297 42094 2
55298 95466 5
55299 7171 8
55300 54209 1
55301 81471 2
55302 29599 1
55303 38736 1
55304 97349 9
55305 43190 2
55306 16131 6
55307 57398 7
55308 31516 10
55309 88047 2
55310 49420 6
55311 770 9
55312 16118 4
55313 22095 2
55314 93309 4
55315 95295 6
55316 12636 5
55317 65686 6
55318 33736 7
55319 78206 1
55320 88835 8
55321 68298 4
55322 32650 5
55323 91429 9
55324 98117 6
55325 68949 1
55326 76617 7
55327 44038 7
55328 85871 3
55329 94290 3
55330 71961 1
55331 43321 2
55332 53145 1
55333 76255 1
55334 25693 1
55335 94030 7
55336 43690 1
55337 36126 10
55338 3319 10
55339 38700 10
55340 63465 1
55341 20049 6
55342 31318 7
55343 96470 5
55344 4257 2
55345 28254 10
55346 84690 9
55347 94849 8
55348 17616 1
55349 40855 1
55350 3812 7
55351 39299 9
55352 36595 8
55353 59647 4
55354 43817 10
55355 27218 4
55356 14144 10
55357 68616 9
55358 59495 1
55359 92337 1
55360 75037 8
55361 9539 1
55362 2167 10
55363 17782 5
55364 82624 2
55365 435 2
55366 59872 5
55367 55036 10
55368 56966 2
55369 62207 6
55370 21550 6
55371 96490 4
55372 40146 2
55373 95658 10
55374 94668 2
55375 71806 1
55376 10751 6
55377 31801 10
55378 8895 7
55379 65026 8
55380 5762 2
55381 2149 6
55382 16451 4
55383 58710 4
55384 45040 9
55385 74914 1
55386 9412 4
55387 79757 9
55388 94456 9
55389 16674 9
55390 66862 5
55391 30014 2
55392 62313 8
55393 57158 5
55394 54027 6
55395 18307 9
55396 10200 6
55397 1592 3
55398 20414 7
55399 43798 2
55400 72174 7
55401 5832 8
55402 56884 8
55403 18588 2
55404 87621 2
55405 62732 3
55406 86776 1
55407 341 4
55408 95387 8
55409 5438 2
55410 79117 8
55411 98353 5
55412 24193 9
55413 43015 4
55414 67955 9
55415 72889 7
55416 25867 3
55417 11760 7
55418 48069 8
55419 66755 2
55420 46324 9
55421 37832 1
55422 93953 9
55423 53171 4
55424 45431 3
55425 95743 3
55426 52407 9
55427 5061 9
55428 16283 6
55429 8266 9
55430 87080 8
55431 49681 10
55432 52042 5
55433 63586 7
55434 28988 10
55435 56982 6
55436 93361 5
55437 84735 4
55438 87568 8
55439 76450 1
55440 15613 6
55441 79350 1
55442 32062 8
55443 66999 5
55444 26657 7
55445 9772 3
55446 93640 3
55447 58736 6
55448 22680 10
55449 5995 7
55450 87838 3
55451 34013 1
55452 60832 5
55453 23676 3
55454 92174 2
55455 32780 5
55456 10827 5
55457 57766 2
55458 13709 10
55459 26415 3
55460 39155 10
55461 25975 8
55462 15034 4
55463 10934 5
55464 82582 5
55465 54426 4
55466 67273 6
55467 28277 10
55468 56382 7
55469 85772 10
55470 74373 4
55471 78355 9
55472 30620 2
55473 21001 8
55474 36850 10
55475 73434 3
55476 92523 4
55477 39516 2
55478 22622 7
55479 8610 7
55480 5002 6
55481 69132 3
55482 69578 9
55483 45894 7
55484 86229 9
55485 23957 5
55486 45516 2
55487 97485 2
55488 52422 3
55489 4999 8
55490 7147 1
55491 34978 5
55492 48034 1
55493 12154 3
55494 42897 4
55495 97230 7
55496 26302 6
55497 3259 8
55498 5273 3
55499 9224 9
55500 21162 8
55501 10399 2
55502 350 3
55503 34734 8
55504 81944 7
55505 3727 9
55506 20252 3
55507 34505 1
55508 31320 7
55509 69731 10
55510 30109 8
55511 46287 3
55512 54039 2
55513 80937 9
